Time (s), Distance (m), Latitude (deg), Longitude (deg), Elevation (m), Speed (km/h), Front Brake Power (W), Rear Brake Power (W), Front Brake Torque (Nm), Rear Brake Torque (Nm)
73.1,118,-38.17153,176.30271,609,4.9,0.0,244.5,0.0,18.7
73.2,119,-38.17153,176.30271,609,4.9,0.0,332.8,0.0,25.4
73.3,119,-38.17154,176.30271,609,4.9,0.0,434.9,0.0,33.2
73.4,120,-38.17155,176.30271,609,4.9,192.9,485.6,14.8,37.1
73.5,120,-38.17155,176.30272,609,4.9,294.8,497.6,22.7,38.1
73.6,121,-38.17155,176.30272,609,4.9,350.3,449.9,27.0,34.4
73.7,121,-38.17156,176.30272,609,4.8,376.1,419.7,29.0,32.2
73.8,122,-38.17156,176.30273,608,4.8,375.4,387.3,29.1,29.8
73.9,122,-38.17156,176.30273,608,4.8,382.2,352.7,29.7,27.2
74.0,123,-38.17156,176.30273,608,4.8,359.3,315.8,28.0,24.4
74.1,123,-38.17157,176.30274,608,4.8,326.4,276.7,25.5,21.5
74.2,124,-38.17157,176.30274,608,4.8,269.7,215.6,20.9,16.6
74.3,124,-38.17158,176.30274,608,4.9,193.7,0.0,14.9,0.0
74.4,125,-38.17158,176.30274,608,4.9,0.0,0.0,0.0,0.0
74.5,125,-38.17159,176.30275,608,4.9,0.0,0.0,0.0,0.0
74.6,126,-38.17159,176.30275,608,5.0,0.0,0.0,0.0,0.0
74.7,126,-38.1716,176.30275,608,5.0,0.0,0.0,0.0,0.0
74.8,127,-38.1716,176.30275,608,5.0,0.0,0.0,0.0,0.0
74.9,127,-38.17161,176.30276,608,5.0,0.0,0.0,0.0,0.0
75.0,128,-38.17162,176.30276,608,5.1,0.0,0.0,0.0,0.0
75.1,128,-38.17162,176.30276,608,5.1,0.0,0.0,0.0,0.0
75.2,129,-38.17163,176.30276,608,5.1,0.0,0.0,0.0,0.0
75.3,129,-38.17163,176.30276,608,5.1,0.0,0.0,0.0,0.0
75.4,130,-38.17164,176.30276,608,5.1,0.0,0.0,0.0,0.0
75.5,130,-38.17164,176.30277,608,5.1,0.0,0.0,0.0,0.0
75.6,131,-38.17165,176.30277,608,5.1,0.0,0.0,0.0,0.0
75.7,131,-38.17165,176.30277,608,5.1,0.0,0.0,0.0,0.0
75.8,132,-38.17166,176.30277,608,5.2,0.0,0.0,0.0,0.0
75.9,132,-38.17167,176.30277,608,5.2,0.0,0.0,0.0,0.0
76.0,133,-38.17167,176.30277,608,5.2,0.0,0.0,0.0,0.0
76.1,133,-38.17168,176.30277,608,5.2,0.0,0.0,0.0,0.0
76.2,134,-38.17168,176.30278,608,5.2,0.0,0.0,0.0,0.0
76.3,134,-38.17168,176.30278,608,5.2,0.0,0.0,0.0,0.0
76.4,135,-38.17169,176.30278,608,5.2,0.0,0.0,0.0,0.0
76.5,135,-38.17169,176.30278,608,5.2,0.0,0.0,0.0,0.0
76.6,136,-38.1717,176.30278,608,5.2,0.0,0.0,0.0,0.0
76.7,136,-38.1717,176.30279,608,5.2,0.0,0.0,0.0,0.0
76.8,137,-38.17171,176.30279,608,5.2,0.0,0.0,0.0,0.0
76.9,137,-38.17171,176.30279,608,5.2,0.0,0.0,0.0,0.0
77.0,138,-38.17172,176.30279,608,5.1,0.0,0.0,0.0,0.0
77.1,138,-38.17172,176.3028,608,5.1,0.0,0.0,0.0,0.0
77.2,139,-38.17173,176.3028,608,5.1,0.0,0.0,0.0,0.0
77.3,139,-38.17173,176.3028,608,5.1,0.0,0.0,0.0,0.0
77.4,140,-38.17174,176.30281,608,5.1,0.0,0.0,0.0,0.0
77.5,140,-38.17175,176.30281,608,5.1,0.0,0.0,0.0,0.0
77.6,141,-38.17175,176.30281,608,5.1,0.0,0.0,0.0,0.0
77.7,142,-38.17175,176.30281,608,5.1,0.0,0.0,0.0,0.0
77.8,142,-38.17175,176.30281,608,5.1,0.0,0.0,0.0,0.0
77.9,143,-38.17175,176.30281,608,5.1,0.0,0.0,0.0,0.0
78.0,143,-38.17176,176.30284,609,5.3,0.0,0.0,0.0,0.0
78.1,144,-38.17177,176.30284,609,5.3,0.0,0.0,0.0,0.0
78.2,144,-38.17177,176.30284,609,5.4,0.0,0.0,0.0,0.0
78.3,145,-38.17178,176.30285,609,5.4,0.0,0.0,0.0,0.0
78.4,145,-38.17179,176.30285,609,5.4,0.0,0.0,0.0,0.0
78.5,146,-38.17179,176.30285,609,5.4,0.0,0.0,0.0,0.0
78.6,146,-38.1718,176.30286,609,5.4,0.0,0.0,0.0,0.0
78.7,147,-38.1718,176.30286,609,5.4,0.0,0.0,0.0,0.0
78.8,147,-38.17181,176.30286,609,5.5,0.0,0.0,0.0,0.0
78.9,148,-38.17181,176.30287,609,5.5,0.0,0.0,0.0,0.0
79.0,148,-38.17182,176.30287,609,5.5,0.0,0.0,0.0,0.0
79.1,149,-38.17183,176.30287,609,5.5,0.0,0.0,0.0,0.0
79.2,150,-38.17183,176.30288,609,5.5,0.0,0.0,0.0,0.0
79.3,150,-38.17184,176.30288,609,5.5,0.0,0.0,0.0,0.0
79.4,151,-38.17184,176.30288,609,5.6,0.0,0.0,0.0,0.0
79.5,151,-38.17185,176.30288,609,5.6,0.0,0.0,0.0,0.0
79.6,152,-38.17186,176.30289,609,5.6,0.0,0.0,0.0,0.0
79.7,152,-38.17186,176.30289,609,5.6,0.0,0.0,0.0,0.0
79.8,153,-38.17187,176.30289,609,5.6,0.0,0.0,0.0,0.0
79.9,153,-38.17188,176.3029,610,5.6,0.0,0.0,0.0,0.0
80.0,154,-38.17188,176.3029,610,5.6,0.0,0.0,0.0,0.0
80.1,155,-38.17189,176.3029,610,5.7,0.0,0.0,0.0,0.0
80.2,155,-38.17189,176.3029,610,5.7,0.0,152.6,0.0,10.0
80.3,156,-38.1719,176.30291,610,5.7,0.0,153.1,0.0,10.0
80.4,156,-38.17191,176.30291,610,5.7,0.0,187.4,0.0,12.2
80.5,157,-38.17191,176.30291,610,5.7,0.0,165.4,0.0,10.8
80.6,157,-38.17192,176.30291,610,5.7,0.0,176.6,0.0,11.5
80.7,158,-38.17193,176.30292,610,5.7,0.0,214.7,0.0,13.9
80.8,159,-38.17193,176.30292,610,5.8,0.0,280.0,0.0,18.1
80.9,159,-38.17194,176.30292,611,5.8,0.0,257.0,0.0,16.6
81.0,160,-38.17195,176.30293,611,5.8,0.0,218.4,0.0,14.0
81.1,160,-38.17195,176.30293,611,5.8,0.0,176.7,0.0,11.3
81.2,161,-38.17196,176.30294,611,5.8,0.0,0.0,0.0,0.0
81.3,162,-38.17196,176.30294,611,5.8,0.0,0.0,0.0,0.0
81.4,162,-38.17197,176.30295,611,5.8,0.0,0.0,0.0,0.0
81.5,163,-38.17198,176.30295,611,5.9,0.0,0.0,0.0,0.0
81.6,163,-38.17198,176.30295,611,5.9,0.0,185.0,0.0,11.7
81.7,164,-38.17199,176.30296,612,5.9,0.0,216.4,0.0,13.7
81.8,164,-38.172,176.30297,612,5.9,0.0,245.1,0.0,15.4
81.9,165,-38.172,176.30297,612,5.9,0.0,248.4,0.0,15.6
82.0,166,-38.17201,176.30298,612,5.9,0.0,253.8,0.0,15.9
82.1,166,-38.17201,176.30298,612,5.9,0.0,239.5,0.0,15.0
82.2,167,-38.17202,176.30299,612,5.9,0.0,200.8,0.0,12.6
82.3,167,-38.17202,176.30299,612,6.0,0.0,0.0,0.0,0.0
82.4,168,-38.17203,176.303,611,6.0,0.0,0.0,0.0,0.0
82.5,169,-38.17203,176.303,611,6.0,0.0,0.0,0.0,0.0
82.6,169,-38.17204,176.30301,611,6.0,0.0,0.0,0.0,0.0
82.7,170,-38.17205,176.30301,611,6.0,0.0,0.0,0.0,0.0
82.8,170,-38.17205,176.30302,611,6.0,0.0,0.0,0.0,0.0
82.9,171,-38.17206,176.30303,611,6.0,0.0,0.0,0.0,0.0
83.0,172,-38.17206,176.30303,611,6.0,0.0,0.0,0.0,0.0
83.1,172,-38.17207,176.30304,611,6.1,0.0,0.0,0.0,0.0
83.2,173,-38.17207,176.30305,611,6.2,0.0,0.0,0.0,0.0
83.3,173,-38.17208,176.30305,611,6.2,0.0,0.0,0.0,0.0
83.4,174,-38.17208,176.30306,611,6.3,0.0,0.0,0.0,0.0
83.5,175,-38.17209,176.30307,611,6.4,0.0,0.0,0.0,0.0
83.6,175,-38.17209,176.30307,611,6.5,0.0,0.0,0.0,0.0
83.7,176,-38.17209,176.30308,611,6.5,0.0,0.0,0.0,0.0
83.8,177,-38.1721,176.30309,611,6.6,0.0,0.0,0.0,0.0
83.9,177,-38.17211,176.3031,611,6.7,0.0,0.0,0.0,0.0
84.0,178,-38.17211,176.30311,611,6.8,0.0,0.0,0.0,0.0
84.1,179,-38.17211,176.30312,611,6.8,0.0,0.0,0.0,0.0
84.2,179,-38.17212,176.30312,611,6.9,0.0,0.0,0.0,0.0
84.3,180,-38.17212,176.30313,611,7.0,0.0,0.0,0.0,0.0
84.4,181,-38.17212,176.30314,611,7.0,0.0,0.0,0.0,0.0
84.5,182,-38.17213,176.30315,611,7.1,0.0,0.0,0.0,0.0
84.6,182,-38.17213,176.30316,611,7.2,0.0,0.0,0.0,0.0
84.7,183,-38.17213,176.30317,611,7.2,0.0,0.0,0.0,0.0
84.8,184,-38.17214,176.30318,611,7.3,0.0,0.0,0.0,0.0
84.9,184,-38.17214,176.30319,611,7.4,0.0,0.0,0.0,0.0
85.0,185,-38.17214,176.3032,611,7.4,0.0,0.0,0.0,0.0
85.1,186,-38.17215,176.30321,611,7.3,0.0,0.0,0.0,0.0
85.2,187,-38.17215,176.30322,611,7.3,0.0,0.0,0.0,0.0
85.3,187,-38.17215,176.30322,611,7.2,0.0,0.0,0.0,0.0
85.4,188,-38.17215,176.30323,611,7.1,0.0,0.0,0.0,0.0
85.5,189,-38.17216,176.30324,610,7.1,0.0,0.0,0.0,0.0
85.6,189,-38.17216,176.30325,610,7.0,0.0,0.0,0.0,0.0
85.7,190,-38.17216,176.30326,610,6.9,0.0,0.0,0.0,0.0
85.8,191,-38.17216,176.30327,610,6.8,0.0,0.0,0.0,0.0
85.9,192,-38.17217,176.30328,610,6.8,0.0,0.0,0.0,0.0
86.0,192,-38.17217,176.30329,610,6.7,0.0,0.0,0.0,0.0
86.1,193,-38.17217,176.3033,610,6.8,0.0,0.0,0.0,0.0
86.2,194,-38.17218,176.3033,610,6.8,0.0,0.0,0.0,0.0
86.3,194,-38.17218,176.30331,609,6.9,0.0,0.0,0.0,0.0
86.4,195,-38.17218,176.30332,609,6.9,0.0,0.0,0.0,0.0
86.5,196,-38.17218,176.30333,609,7.0,0.0,0.0,0.0,0.0
86.6,196,-38.17219,176.30334,609,7.0,0.0,0.0,0.0,0.0
86.7,197,-38.17219,176.30334,609,7.1,0.0,0.0,0.0,0.0
86.8,198,-38.17219,176.30335,609,7.1,0.0,0.0,0.0,0.0
86.9,198,-38.1722,176.30336,608,7.2,0.0,0.0,0.0,0.0
87.0,199,-38.1722,176.30337,608,7.2,0.0,0.0,0.0,0.0
87.1,200,-38.1722,176.30338,609,7.2,0.0,0.0,0.0,0.0
87.2,201,-38.1722,176.30339,609,7.2,0.0,0.0,0.0,0.0
87.3,201,-38.17221,176.3034,609,7.2,0.0,0.0,0.0,0.0
87.4,202,-38.17221,176.30341,609,7.2,0.0,0.0,0.0,0.0
87.5,203,-38.17221,176.30342,610,7.1,0.0,0.0,0.0,0.0
87.6,204,-38.17221,176.30342,610,7.1,0.0,0.0,0.0,0.0
87.7,204,-38.17221,176.30343,610,7.1,0.0,0.0,0.0,0.0
87.8,205,-38.17222,176.30344,610,7.1,0.0,0.0,0.0,0.0
87.9,206,-38.17222,176.30345,611,7.0,0.0,0.0,0.0,0.0
88.0,206,-38.17222,176.30346,611,7.0,0.0,0.0,0.0,0.0
88.1,207,-38.17222,176.30347,611,7.0,0.0,0.0,0.0,0.0
88.2,208,-38.17222,176.30348,610,6.9,0.0,0.0,0.0,0.0
88.3,208,-38.17222,176.30349,610,6.9,0.0,0.0,0.0,0.0
88.4,209,-38.17222,176.30349,610,6.8,0.0,0.0,0.0,0.0
88.5,210,-38.17222,176.3035,610,6.8,0.0,0.0,0.0,0.0
88.6,210,-38.17223,176.30351,610,6.7,0.0,0.0,0.0,0.0
88.7,211,-38.17223,176.30352,609,6.7,0.0,0.0,0.0,0.0
88.8,212,-38.17223,176.30353,609,6.6,0.0,0.0,0.0,0.0
88.9,212,-38.17223,176.30354,609,6.6,0.0,0.0,0.0,0.0
89.0,213,-38.17223,176.30354,609,6.6,0.0,0.0,0.0,0.0
89.1,214,-38.17223,176.30355,609,6.5,0.0,0.0,0.0,0.0
89.2,214,-38.17223,176.30356,609,6.5,0.0,0.0,0.0,0.0
89.3,215,-38.17223,176.30357,609,6.5,0.0,0.0,0.0,0.0
89.4,216,-38.17223,176.30358,609,6.5,0.0,0.0,0.0,0.0
89.5,216,-38.17223,176.30358,609,6.5,0.0,0.0,0.0,0.0
89.6,217,-38.17224,176.30359,609,6.5,0.0,0.0,0.0,0.0
89.7,218,-38.17224,176.3036,609,6.5,0.0,0.0,0.0,0.0
89.8,218,-38.17224,176.30361,609,6.5,0.0,0.0,0.0,0.0
89.9,219,-38.17224,176.30362,609,6.4,0.0,0.0,0.0,0.0
90.0,220,-38.17224,176.30363,609,6.4,0.0,0.0,0.0,0.0
90.1,220,-38.17224,176.30363,609,6.3,0.0,0.0,0.0,0.0
90.2,221,-38.17224,176.30364,608,6.2,0.0,216.0,0.0,12.9
90.3,221,-38.17225,176.30365,608,6.2,0.0,301.7,0.0,18.2
90.4,222,-38.17225,176.30365,608,6.1,0.0,329.2,0.0,20.2
90.5,223,-38.17225,176.30366,607,6.0,0.0,270.6,0.0,16.8
90.6,223,-38.17225,176.30367,607,5.9,0.0,194.6,0.0,12.2
90.7,224,-38.17225,176.30368,607,5.8,0.0,0.0,0.0,0.0
90.8,224,-38.17226,176.30368,606,5.7,0.0,0.0,0.0,0.0
90.9,225,-38.17226,176.30369,606,5.6,0.0,0.0,0.0,0.0
91.0,226,-38.17226,176.3037,606,5.5,0.0,0.0,0.0,0.0
91.1,226,-38.17227,176.30371,605,5.5,0.0,0.0,0.0,0.0
91.2,227,-38.17227,176.30371,605,5.5,0.0,0.0,0.0,0.0
91.3,227,-38.17227,176.30372,605,5.4,0.0,0.0,0.0,0.0
91.4,228,-38.17228,176.30372,604,5.4,0.0,0.0,0.0,0.0
91.5,228,-38.17228,176.30373,604,5.3,0.0,0.0,0.0,0.0
91.6,229,-38.17229,176.30374,603,5.3,0.0,0.0,0.0,0.0
91.7,229,-38.17229,176.30374,603,5.3,0.0,0.0,0.0,0.0
91.8,230,-38.1723,176.30375,603,5.2,0.0,0.0,0.0,0.0
91.9,230,-38.1723,176.30376,602,5.2,0.0,0.0,0.0,0.0
92.0,231,-38.1723,176.30376,602,5.2,0.0,0.0,0.0,0.0
92.1,231,-38.17231,176.30377,602,5.2,0.0,0.0,0.0,0.0
92.2,232,-38.17232,176.30377,602,5.3,0.0,0.0,0.0,0.0
92.3,232,-38.17232,176.30378,602,5.3,0.0,0.0,0.0,0.0
92.4,233,-38.17233,176.30378,602,5.4,0.0,0.0,0.0,0.0
92.5,234,-38.17233,176.30379,602,5.5,0.0,0.0,0.0,0.0
92.6,234,-38.17234,176.30379,602,5.5,0.0,0.0,0.0,0.0
92.7,235,-38.17234,176.3038,601,5.6,0.0,0.0,0.0,0.0
92.8,235,-38.17235,176.30381,601,5.7,0.0,0.0,0.0,0.0
92.9,236,-38.17236,176.30381,601,5.8,0.0,0.0,0.0,0.0
93.0,236,-38.17236,176.30382,601,5.8,0.0,0.0,0.0,0.0
93.1,237,-38.17237,176.30383,601,5.9,0.0,0.0,0.0,0.0
93.2,238,-38.17237,176.30383,601,5.9,0.0,0.0,0.0,0.0
93.3,238,-38.17237,176.30384,601,5.9,0.0,0.0,0.0,0.0
93.4,239,-38.17238,176.30384,601,6.0,0.0,181.5,0.0,11.3
93.5,239,-38.17238,176.30385,601,6.0,0.0,216.5,0.0,13.4
93.6,240,-38.17239,176.30386,601,6.0,0.0,234.3,0.0,14.4
93.7,241,-38.17239,176.30386,601,6.1,0.0,245.1,0.0,15.0
93.8,241,-38.1724,176.30387,600,6.1,0.0,245.8,0.0,14.9
93.9,242,-38.1724,176.30388,600,6.2,0.0,243.0,0.0,14.6
94.0,242,-38.17241,176.30389,600,6.2,0.0,212.4,0.0,12.7
94.1,243,-38.17241,176.30389,600,6.2,0.0,176.1,0.0,10.6
94.2,244,-38.17242,176.3039,600,6.1,0.0,0.0,0.0,0.0
94.3,244,-38.17242,176.30391,600,6.1,0.0,0.0,0.0,0.0
94.4,245,-38.17243,176.30391,600,6.1,0.0,0.0,0.0,0.0
94.5,245,-38.17243,176.30392,600,6.1,0.0,0.0,0.0,0.0
94.6,246,-38.17243,176.30392,600,6.0,0.0,0.0,0.0,0.0
94.7,247,-38.17244,176.30393,600,6.0,0.0,0.0,0.0,0.0
94.8,247,-38.17244,176.30394,600,6.0,0.0,0.0,0.0,0.0
94.9,248,-38.17245,176.30395,600,5.9,0.0,0.0,0.0,0.0
95.0,248,-38.17245,176.30395,600,5.9,0.0,0.0,0.0,0.0
95.1,249,-38.17246,176.30396,599,5.9,0.0,0.0,0.0,0.0
95.2,250,-38.17246,176.30396,599,5.9,0.0,0.0,0.0,0.0
95.3,250,-38.17247,176.30397,599,5.9,0.0,0.0,0.0,0.0
95.4,251,-38.17247,176.30397,599,5.9,0.0,0.0,0.0,0.0
95.5,251,-38.17248,176.30398,598,5.9,0.0,0.0,0.0,0.0
95.6,252,-38.17248,176.30398,598,5.9,0.0,0.0,0.0,0.0
95.7,253,-38.17249,176.30398,598,5.9,0.0,0.0,0.0,0.0
95.8,253,-38.17249,176.30399,598,5.9,0.0,0.0,0.0,0.0
95.9,254,-38.1725,176.304,597,5.9,0.0,0.0,0.0,0.0
96.0,254,-38.1725,176.304,597,5.9,0.0,0.0,0.0,0.0
96.1,255,-38.17251,176.304,597,5.9,0.0,0.0,0.0,0.0
96.2,256,-38.17251,176.30401,597,5.8,0.0,0.0,0.0,0.0
96.3,256,-38.17252,176.30401,597,5.8,0.0,0.0,0.0,0.0
96.4,257,-38.17252,176.30401,597,5.7,0.0,242.1,0.0,15.7
96.5,257,-38.17253,176.30402,597,5.7,0.0,326.6,0.0,21.4
96.6,258,-38.17253,176.30402,596,5.6,0.0,390.6,0.0,25.8
96.7,258,-38.17254,176.30403,596,5.6,166.1,441.3,11.1,29.3
96.8,259,-38.17254,176.30403,596,5.5,196.7,481.6,13.3,32.3
96.9,259,-38.17255,176.30403,596,5.5,205.6,508.1,14.0,34.5
97.0,260,-38.17255,176.30404,596,5.4,195.7,561.8,13.5,38.5
97.1,261,-38.17255,176.30404,596,5.4,159.9,575.6,11.2,39.9
97.2,261,-38.17256,176.30405,596,5.3,0.0,557.9,0.0,39.2
97.3,262,-38.17256,176.30405,595,5.2,0.0,509.9,0.0,36.3
97.4,262,-38.17256,176.30406,595,5.2,0.0,419.8,0.0,30.3
97.5,263,-38.17256,176.30406,595,5.1,0.0,326.7,0.0,23.9
97.6,263,-38.17257,176.30406,595,5.0,0.0,243.0,0.0,18.0
97.7,264,-38.17257,176.30407,595,4.9,0.0,174.7,0.0,13.1
97.8,264,-38.17257,176.30407,595,4.9,0.0,0.0,0.0,0.0
97.9,265,-38.17258,176.30408,595,4.8,0.0,0.0,0.0,0.0
98.0,265,-38.17258,176.30408,595,4.7,0.0,0.0,0.0,0.0
98.1,266,-38.17258,176.30409,595,4.8,0.0,0.0,0.0,0.0
98.2,266,-38.17258,176.30409,595,4.9,0.0,151.8,0.0,11.6
98.3,267,-38.17258,176.3041,595,4.9,0.0,192.2,0.0,14.5
98.4,267,-38.17258,176.30411,595,5.0,0.0,271.2,0.0,20.2
98.5,268,-38.17258,176.30411,595,5.1,0.0,349.5,0.0,25.7
98.6,268,-38.17258,176.30412,595,5.1,0.0,428.3,0.0,31.0
98.7,269,-38.17258,176.30412,595,5.2,154.7,499.5,11.1,35.8
98.8,269,-38.17258,176.30413,595,5.3,155.5,565.6,11.0,39.9
98.9,270,-38.17258,176.30414,595,5.4,0.0,532.4,0.0,37.0
99.0,270,-38.17258,176.30414,594,5.4,0.0,491.0,0.0,33.9
99.1,271,-38.17258,176.30415,594,5.3,0.0,455.2,0.0,32.0
99.2,271,-38.17258,176.30415,594,5.2,0.0,452.8,0.0,32.4
99.3,272,-38.17258,176.30416,594,5.1,0.0,482.2,0.0,35.1
99.4,272,-38.17258,176.30416,594,5.0,0.0,542.3,0.0,40.3
99.5,273,-38.17258,176.30416,594,4.9,147.0,560.6,11.2,42.4
99.6,273,-38.17258,176.30417,594,4.8,162.2,554.8,12.6,42.8
99.7,274,-38.17257,176.30417,594,4.7,141.5,501.4,11.2,39.4
99.8,274,-38.17257,176.30418,594,4.6,0.0,371.4,0.0,29.9
99.9,275,-38.17257,176.30418,593,4.5,0.0,230.4,0.0,19.1
100.0,275,-38.17257,176.30419,593,4.4,0.0,128.7,0.0,10.9
100.1,275,-38.17257,176.30419,593,4.3,0.0,0.0,0.0,0.0
100.2,276,-38.17257,176.30419,593,4.2,0.0,0.0,0.0,0.0
100.3,276,-38.17257,176.30419,593,4.1,0.0,0.0,0.0,0.0
100.4,277,-38.17256,176.30419,593,4.0,0.0,0.0,0.0,0.0
100.5,277,-38.17256,176.30419,593,3.9,0.0,0.0,0.0,0.0
100.6,277,-38.17256,176.30419,593,3.8,0.0,0.0,0.0,0.0
100.7,278,-38.17256,176.30419,593,3.7,0.0,0.0,0.0,0.0
100.8,278,-38.17255,176.30419,593,3.6,0.0,0.0,0.0,0.0
100.9,279,-38.17255,176.30419,593,3.5,0.0,0.0,0.0,0.0
101.0,279,-38.17255,176.30419,593,3.4,0.0,0.0,0.0,0.0
101.1,279,-38.17255,176.30419,593,3.5,0.0,0.0,0.0,0.0
101.2,280,-38.17254,176.30419,593,3.5,0.0,0.0,0.0,0.0
101.3,280,-38.17254,176.30419,593,3.6,0.0,0.0,0.0,0.0
101.4,280,-38.17254,176.30419,593,3.6,0.0,0.0,0.0,0.0
101.5,281,-38.17253,176.30419,593,3.6,0.0,0.0,0.0,0.0
101.6,281,-38.17253,176.30419,593,3.7,0.0,0.0,0.0,0.0
101.7,281,-38.17253,176.30419,594,3.7,0.0,0.0,0.0,0.0
101.8,282,-38.17252,176.30419,594,3.8,0.0,0.0,0.0,0.0
101.9,282,-38.17252,176.30419,594,3.8,0.0,0.0,0.0,0.0
102.0,283,-38.17252,176.30419,594,3.9,0.0,0.0,0.0,0.0
102.1,283,-38.17251,176.30419,594,3.9,0.0,0.0,0.0,0.0
102.2,283,-38.17251,176.30419,594,4.0,0.0,0.0,0.0,0.0
102.3,284,-38.17251,176.30419,594,4.0,0.0,0.0,0.0,0.0
102.4,284,-38.1725,176.30418,594,4.1,0.0,0.0,0.0,0.0
102.5,285,-38.1725,176.30418,594,4.1,0.0,0.0,0.0,0.0
102.6,285,-38.1725,176.30418,594,4.2,0.0,0.0,0.0,0.0
102.7,285,-38.17249,176.30418,594,4.2,0.0,0.0,0.0,0.0
102.8,286,-38.17249,176.30418,593,4.3,0.0,0.0,0.0,0.0
102.9,286,-38.17248,176.30418,593,4.4,0.0,0.0,0.0,0.0
103.0,287,-38.17248,176.30417,593,4.4,0.0,0.0,0.0,0.0
103.1,287,-38.17248,176.30417,593,4.4,0.0,0.0,0.0,0.0
103.2,288,-38.17248,176.30417,593,4.4,0.0,0.0,0.0,0.0
103.3,288,-38.17247,176.30417,593,4.4,0.0,0.0,0.0,0.0
103.4,288,-38.17247,176.30417,593,4.4,0.0,0.0,0.0,0.0
103.5,289,-38.17247,176.30416,593,4.5,0.0,0.0,0.0,0.0
103.6,289,-38.17246,176.30416,593,4.5,0.0,0.0,0.0,0.0
103.7,290,-38.17246,176.30416,593,4.5,0.0,0.0,0.0,0.0
103.8,290,-38.17246,176.30416,593,4.5,0.0,0.0,0.0,0.0
103.9,291,-38.17246,176.30416,593,4.5,0.0,0.0,0.0,0.0
104.0,291,-38.17245,176.30415,593,4.5,0.0,0.0,0.0,0.0
104.1,292,-38.17245,176.30415,593,4.5,0.0,0.0,0.0,0.0
104.2,292,-38.17245,176.30415,593,4.4,0.0,0.0,0.0,0.0
104.3,293,-38.17245,176.30414,593,4.4,0.0,0.0,0.0,0.0
104.4,293,-38.17245,176.30414,593,4.4,0.0,0.0,0.0,0.0
104.5,293,-38.17244,176.30414,593,4.4,0.0,0.0,0.0,0.0
104.6,294,-38.17244,176.30414,593,4.3,0.0,0.0,0.0,0.0
104.7,294,-38.17244,176.30413,593,4.3,0.0,0.0,0.0,0.0
104.8,295,-38.17244,176.30413,593,4.3,0.0,131.4,0.0,11.4
104.9,295,-38.17244,176.30413,593,4.3,0.0,129.5,0.0,11.3
105.0,296,-38.17244,176.30412,593,4.2,0.0,128.4,0.0,11.3
105.1,296,-38.17243,176.30412,593,4.2,0.0,113.1,0.0,10.1
105.2,296,-38.17243,176.30411,593,4.1,0.0,0.0,0.0,0.0
105.3,297,-38.17243,176.30411,593,4.1,0.0,0.0,0.0,0.0
105.4,297,-38.17243,176.30411,593,4.0,0.0,0.0,0.0,0.0
105.5,298,-38.17243,176.3041,593,4.0,0.0,0.0,0.0,0.0
105.6,298,-38.17243,176.3041,593,3.9,0.0,0.0,0.0,0.0
105.7,298,-38.17242,176.30409,593,3.9,0.0,0.0,0.0,0.0
105.8,299,-38.17242,176.30409,593,3.8,0.0,0.0,0.0,0.0
105.9,299,-38.17242,176.30408,593,3.8,0.0,0.0,0.0,0.0
106.0,299,-38.17242,176.30408,593,3.7,0.0,0.0,0.0,0.0
106.1,300,-38.17242,176.30408,593,3.7,0.0,0.0,0.0,0.0
106.2,300,-38.17242,176.30408,593,3.6,0.0,0.0,0.0,0.0
106.3,301,-38.17241,176.30408,593,3.5,0.0,0.0,0.0,0.0
106.4,301,-38.17241,176.30407,593,3.5,0.0,0.0,0.0,0.0
106.5,301,-38.17241,176.30407,593,3.4,0.0,0.0,0.0,0.0
106.6,302,-38.17241,176.30407,592,3.4,0.0,0.0,0.0,0.0
106.7,302,-38.17241,176.30407,592,3.3,0.0,0.0,0.0,0.0
106.8,302,-38.17241,176.30407,592,3.2,0.0,0.0,0.0,0.0
106.9,303,-38.17241,176.30407,592,3.2,0.0,0.0,0.0,0.0
107.0,303,-38.1724,176.30407,592,3.1,0.0,0.0,0.0,0.0
107.1,303,-38.1724,176.30407,592,3.1,0.0,0.0,0.0,0.0
107.2,304,-38.1724,176.30407,592,3.2,0.0,0.0,0.0,0.0
107.3,304,-38.1724,176.30407,592,3.2,0.0,0.0,0.0,0.0
107.4,304,-38.17239,176.30407,592,3.3,0.0,0.0,0.0,0.0
107.5,304,-38.17239,176.30407,592,3.3,0.0,0.0,0.0,0.0
107.6,305,-38.17239,176.30407,592,3.3,0.0,0.0,0.0,0.0
107.7,305,-38.17238,176.30407,593,3.4,0.0,0.0,0.0,0.0
107.8,306,-38.17238,176.30407,593,3.4,0.0,0.0,0.0,0.0
107.9,306,-38.17238,176.30407,593,3.4,0.0,0.0,0.0,0.0
108.0,306,-38.17237,176.30407,593,3.4,0.0,0.0,0.0,0.0
108.1,307,-38.17237,176.30407,593,3.4,0.0,0.0,0.0,0.0
108.2,307,-38.17237,176.30407,593,3.4,0.0,0.0,0.0,0.0
108.3,307,-38.17237,176.30407,594,3.4,0.0,0.0,0.0,0.0
108.4,308,-38.17236,176.30407,594,3.4,0.0,0.0,0.0,0.0
108.5,308,-38.17236,176.30407,594,3.4,0.0,0.0,0.0,0.0
108.6,308,-38.17236,176.30407,594,3.4,0.0,0.0,0.0,0.0
